N,coverage,GPU_coverage,underprediction_rate,positive_residual_mean_sec,positive_residual_P95_sec,positive_residual_max_sec,MAE_sec,WAPE,log_MAE,completion_slot_MAE,positive_error_sec,GPU_underprediction_sec,overreservation_GPU_hours,overreservation_P95_sec,track,role,u_hours,body,group,Q50_MAE_sec,Q50_WAPE,Q50_pinball,raw_Q90_MAE_sec,overconservative_warning,coverage_gate,GPU_gate,coverage_min,coverage_max
277,0.36462093862815886,0.40034071550255534,0.6353790613718412,938.7041037882941,2735.579754257713,2874.579754257713,2224.5078096698758,0.19772615972234256,0.2917475881611432,2.5379061371841156,260021.03674935747,520042.07349871495,293.22199682101666,8668.220245742272,PW,EXPOSED_EVALUATION,4,B1,2025-04-19,4038.167377203593,0.35893392881772057,2019.0836886017964,2224.5078096698758,False,FAIL,FAIL,0.88,1.0
66,0.6363636363636364,0.8235294117647058,0.36363636363636365,352.786577305835,1985.329754257713,2761.579754257713,4849.302504468557,0.6284267344498949,1.0107826828315298,5.393939393939394,23283.91410218511,46567.82820437022,613.9529558766584,12799.95002260368,PW,EXPOSED_EVALUATION,4,B1,2025-04-20,4680.893132944267,0.6066023687188964,2340.4465664721333,4849.302504468557,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
46,0.9782608695652174,0.9782608695652174,0.021739130434782608,4.941303856441743,0.0,227.29997739632017,5273.389505090392,0.613194126387554,0.8302818466596696,5.804347826086956,227.29997739632017,227.29997739632017,67.31906034910047,12540.20002260368,PW,EXPOSED_EVALUATION,4,B1,2025-04-21,4612.398740178575,0.5363335693873377,2306.1993700892876,5273.389505090392,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
248,0.9637096774193549,0.9637096774193549,0.036290322580645164,19.157337303360794,0.0,1083.2149592296446,9318.390377655127,2.209221734348265,2.831622879584773,10.278225806451612,4751.019651233477,4751.019651233477,640.6138316686772,13368.864749894798,PW,EXPOSED_EVALUATION,4,B1,GPU_1,8175.478422950108,1.9382579918509089,4087.739211475054,9318.390377655127,False,PASS,PASS,0.88,1.0
1222,0.6374795417348609,0.6430868167202572,0.3625204582651391,535.6912132715375,2498.579754257713,2874.579754257713,5589.619628514201,0.7955651098268005,1.4895749993402432,6.23404255319149,654614.6626178189,1312065.2422749577,3511.5280994359036,11664.556408568962,PW,EXPOSED_EVALUATION,4,B1,GPU_2_4,4850.9614575045025,0.6904326128057106,2425.4807287522513,5589.619628514201,False,FAIL,FAIL,0.88,1.0
14,1.0,1.0,0.0,0.0,0.0,0.0,10948.911574052674,16.29302317567362,4.808897088296632,12.285714285714286,0.0,0.0,1457.5794996074194,11692.556408568962,PW,EXPOSED_EVALUATION,4,B1,GPU_5_PLUS,7586.833721099428,11.289931132588434,3793.416860549714,10948.911574052674,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1484,0.6644204851752021,0.6966501240694789,0.33557951482479786,628.205729605374,3110.3392578125,3487.4892578125,6395.925031060478,0.9844783580979287,1.7571145079958634,6.892857142857143,932257.302734375,1856089.0986328125,5558.459537217882,12490.677734375,PW,EXPOSED_EVALUATION,4,B2,OVERALL,6897.912884987268,1.0617457081401802,3448.956442493634,6395.925031060478,False,FAIL,FAIL,0.9,0.95
13,0.9230769230769231,0.8823529411764706,0.07692307692307693,121.24767127403847,630.4878906249977,1576.2197265625,9048.405724158654,2.154185045583051,3.2205967079933706,9.846153846153847,1576.2197265625,6304.87890625,58.93836100260417,14216.3955078125,PW,EXPOSED_EVALUATION,4,B2,2025-04-10,8669.915790264424,2.0640766463407654,4334.957895132212,9048.405724158654,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
3,1.0,1.0,0.0,0.0,0.0,0.0,8444.76171875,3.3273292824074074,3.9604387291151046,9.0,0.0,0.0,28.149205729166667,11270.03916015625,PW,EXPOSED_EVALUATION,4,B2,2025-04-11,4186.202878316243,1.649410117539891,2093.1014391581216,8444.76171875,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
264,0.9583333333333334,0.9751434034416826,0.041666666666666664,22.544285629734848,0.0,1520.322265625,10300.976218483665,7.038826667149011,3.6672919933534667,10.829545454545455,5951.69140625,6967.482421875,1519.7776106770834,11647.51953125,PW,EXPOSED_EVALUATION,4,B2,2025-04-12,9613.114931944645,6.568799723653844,4806.5574659723225,10300.976218483665,False,PASS,PASS,0.88,1.0
381,0.958005249343832,0.9683470105509965,0.04199475065616798,52.1278015296916,0.0,2497.5390625,9548.149121862696,3.597555788158105,2.492229928881934,10.656167979002625,19860.6923828125,36520.7734375,2324.0988075086807,13084.564453125,PW,EXPOSED_EVALUATION,4,B2,2025-04-13,8258.761537386676,3.111739772037278,4129.380768693338,9548.149121862696,False,PASS,PASS,0.88,1.0
109,0.908256880733945,0.9392712550607287,0.09174311926605505,111.67253798738533,713.8089843749987,2497.5390625,9777.240279171445,3.1255053608906445,3.4417327496376373,10.46788990825688,12172.306640625,21144.001953125,586.8697059461806,13088.564453125,PW,EXPOSED_EVALUATION,4,B2,2025-04-14,7812.956325705992,2.4975797037963288,3906.478162852996,9777.240279171445,False,PASS,PASS,0.88,1.0
1,1.0,1.0,0.0,0.0,0.0,0.0,8464.7939453125,2.813158506252077,1.3384578499700037,9.0,0.0,0.0,9.405326605902777,8464.7939453125,PW,EXPOSED_EVALUATION,4,B2,2025-04-16,2913.1869201660156,0.9681578332223382,1456.5934600830078,8464.7939453125,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2,1.0,1.0,0.0,0.0,0.0,0.0,12471.0625,11.046113817537645,2.4889151229695554,14.0,0.0,0.0,6.928368055555556,12489.9625,PW,EXPOSED_EVALUATION,4,B2,2025-04-17,7930.197265625,7.024089694973428,3965.0986328125,12471.0625,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
322,0.2515527950310559,0.2515527950310559,0.7484472049689441,1494.9407178037654,3348.4892578125,3487.4892578125,2020.8983889751553,0.17061922822592043,0.1966252120244311,2.031055900621118,481370.9111328125,962741.822265625,94.0879833984375,3341.4607421874935,PW,EXPOSED_EVALUATION,4,B2,2025-04-18,5110.86086107337,0.4314967741295586,2555.430430536685,2020.8983889751553,False,FAIL,FAIL,0.88,1.0
277,0.2996389891696751,0.3390119250425894,0.7003610108303249,1346.8986137748195,3348.4892578125,3487.4892578125,2459.0553890737815,0.21857400388189527,0.3127389424586352,2.5379061371841156,373090.916015625,746181.83203125,262.4120011393229,8055.310742187484,PW,EXPOSED_EVALUATION,4,B2,2025-04-19,5145.477301091493,0.45735756119205967,2572.7386505457466,2459.0553890737815,False,FAIL,FAIL,0.88,1.0
66,0.6363636363636364,0.8235294117647058,0.36363636363636365,575.6627604166666,2598.2392578125,3374.4892578125,4819.187914299242,0.6245241497911815,1.0080343637251055,5.333333333333333,37993.7421875,75987.484375,600.5794753689236,12801.9228515625,PW,EXPOSED_EVALUATION,4,B2,2025-04-20,4419.3887421579075,0.5727137114955642,2209.6943710789537,4819.187914299242,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
46,0.9782608695652174,0.9782608695652174,0.021739130434782608,5.235287873641305,0.0,240.8232421875,5265.358992866848,0.6122603317337346,0.8297116560889641,5.826086956521739,240.8232421875,240.8232421875,67.21269178602431,12526.6767578125,PW,EXPOSED_EVALUATION,4,B2,2025-04-21,4211.409391983696,0.48970619380286357,2105.704695991848,5265.358992866848,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
248,0.9193548387096774,0.9193548387096774,0.08064516129032258,46.68526729460685,314.02226562499914,1520.322265625,9176.759234028477,2.1756435531303056,2.820900343258989,9.923387096774194,11577.9462890625,11577.9462890625,628.9606510416667,13183.584912109372,PW,EXPOSED_EVALUATION,4,B2,GPU_1,7585.8447265625,1.798466512360284,3792.92236328125,9176.759234028477,False,PASS,PASS,0.88,1.0
1222,0.6088379705400983,0.614951768488746,0.3911620294599018,753.4200952907631,3111.4892578125,3487.4892578125,5780.859458910853,0.8227840883591936,1.5063879791889263,6.227495908346972,920679.3564453125,1844511.15234375,3490.720789388021,11646.51953125,PW,EXPOSED_EVALUATION,4,B2,GPU_2_4,6797.446236025097,0.967473892806289,3398.7231180125486,5780.859458910853,False,FAIL,FAIL,0.88,1.0
14,1.0,1.0,0.0,0.0,0.0,0.0,10821.87123325893,16.103975049492455,4.797752440625975,11.285714285714286,0.0,0.0,1438.7780967881945,11596.4365234375,PW,EXPOSED_EVALUATION,4,B2,GPU_5_PLUS,3480.9949079241073,5.180051946315635,1740.4974539620537,10821.87123325893,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1484,0.8901617250673854,0.901985111662531,0.10983827493261455,56.70417789757413,575.0,952.0,7027.642857142857,1.0817141019790069,1.8057145410180901,7.419137466307277,84149.0,164147.0,6818.871388888889,13385.85,PW,EXPOSED_EVALUATION,4,B3,OVERALL,5353.807277628032,0.8240727295357424,2676.903638814016,7027.642857142857,False,FAIL,PASS,0.9,0.95
13,0.9230769230769231,0.8823529411764706,0.07692307692307693,10.0,51.999999999999815,130.0,9230.615384615385,2.1975643256112076,3.2374048463303615,9.76923076923077,130.0,520.0,67.22916666666667,13406.0,PW,EXPOSED_EVALUATION,4,B3,2025-04-10,5154.2307692307695,1.2270854317370203,2577.1153846153848,9230.615384615385,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
3,1.0,1.0,0.0,0.0,0.0,0.0,10873.0,4.28408195429472,4.160462152501786,11.333333333333334,0.0,0.0,36.24333333333333,13387.5,PW,EXPOSED_EVALUATION,4,B3,2025-04-11,5910.0,2.3286052009456264,2955.0,10873.0,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
264,0.9962121212121212,0.9980879541108987,0.003787878787878788,2.3143939393939394,0.0,611.0,11952.17803030303,8.167120054044121,3.7990574659568463,12.68939393939394,611.0,611.0,1767.6944444444443,13377.0,PW,EXPOSED_EVALUATION,4,B3,2025-04-12,7464.094696969697,5.100338811081115,3732.0473484848485,11952.17803030303,True,PASS,PASS,0.88,1.0
381,0.989501312335958,0.9917936694021102,0.010498687664041995,4.543307086614173,0.0,611.0,10766.020997375328,4.0564260842821245,2.588524091130395,11.517060367454068,1731.0,2851.0,2668.6583333333333,13395.0,PW,EXPOSED_EVALUATION,4,B3,2025-04-13,6372.433070866142,2.4010081101741596,3186.216535433071,10766.020997375328,True,PASS,PASS,0.88,1.0
109,0.981651376146789,0.9878542510121457,0.01834862385321101,7.5504587155963305,0.0,611.0,10297.88990825688,3.291942224503263,3.482611126907792,10.853211009174313,823.0,1035.0,685.8513888888889,13400.6,PW,EXPOSED_EVALUATION,4,B3,2025-04-14,6244.376146788991,1.9961492778062908,3122.1880733944954,10297.88990825688,True,PASS,PASS,0.88,1.0
1,1.0,1.0,0.0,0.0,0.0,0.0,10402.0,3.456962445995347,1.4944674680808951,11.0,0.0,0.0,11.557777777777778,10402.0,PW,EXPOSED_EVALUATION,4,B3,2025-04-16,5439.0,1.8075772681954139,2719.5,10402.0,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2,1.0,1.0,0.0,0.0,0.0,0.0,12282.0,10.87865367581931,2.4749160003786774,13.0,0.0,0.0,6.823333333333333,12300.9,PW,EXPOSED_EVALUATION,4,B3,2025-04-17,7319.0,6.482728077945084,3659.5,12282.0,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
322,0.7453416149068323,0.7453416149068323,0.2546583850931677,135.53416149068323,813.0,952.0,1837.5745341614906,0.15514166894122514,0.17771146638771554,1.8322981366459627,43642.0,87284.0,304.4761111111111,5876.949999999993,PW,EXPOSED_EVALUATION,4,B3,2025-04-18,3803.394409937888,0.32111076064119737,1901.697204968944,1837.5745341614906,False,FAIL,FAIL,0.88,1.0
277,0.7833935018050542,0.7955706984667802,0.21660649819494585,115.83393501805054,813.0,952.0,2392.220216606498,0.212633336050166,0.30365930492791665,2.407942238267148,32086.0,64172.0,476.6611111111111,10317.0,PW,EXPOSED_EVALUATION,4,B3,2025-04-19,3871.884476534296,0.34415381465767586,1935.942238267148,2392.220216606498,False,FAIL,FAIL,0.88,1.0
66,0.9393939393939394,0.9705882352941176,0.06060606060606061,38.60606060606061,221.25,839.0,5771.636363636364,0.747953048730203,1.0838583203475776,5.96969696969697,2548.0,5096.0,731.4847222222222,13235.75,PW,EXPOSED_EVALUATION,4,B3,2025-04-20,4055.848484848485,0.525602108016195,2027.9242424242425,5771.636363636364,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
46,0.8043478260869565,0.8043478260869565,0.1956521739130435,56.04347826086956,419.75,690.0,4923.217391304348,0.5724758211701897,0.8046434476337534,5.217391304347826,2578.0,2578.0,62.19166666666667,12077.5,PW,EXPOSED_EVALUATION,4,B3,2025-04-21,4267.217391304348,0.49619559447312145,2133.608695652174,4923.217391304348,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
248,0.9516129032258065,0.9516129032258065,0.04838709677419355,17.786290322580644,0.0,690.0,9228.620967741936,2.1879390317116165,2.825190713629142,9.721774193548388,4411.0,4411.0,634.5241666666667,13400.0,PW,EXPOSED_EVALUATION,4,B3,GPU_1,5933.620967741936,1.4067541575371014,2966.810483870968,9228.620967741936,False,PASS,PASS,0.88,1.0
1222,0.8764320785597381,0.8778135048231511,0.12356792144026187,65.2520458265139,576.0,952.0,6515.530278232406,0.9273490695036188,1.5627662982156547,6.882978723404255,79738.0,159736.0,4479.733888888889,13369.0,PW,EXPOSED_EVALUATION,4,B3,GPU_2_4,5208.386252045827,0.7413045351944038,2604.1931260229135,6515.530278232406,False,FAIL,FAIL,0.88,1.0
14,1.0,1.0,0.0,0.0,0.0,0.0,12739.0,18.956845238095237,4.952333247949184,13.428571428571429,0.0,0.0,1704.6133333333332,13397.0,PW,EXPOSED_EVALUATION,4,B3,GPU_5_PLUS,7776.0,11.571428571428571,3888.0,12739.0,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2123,0.43570419218087614,0.47544990002221726,0.5642958078191239,2830.9908507639543,9477.38232421875,15609.919799804688,5536.213875479031,0.5714573993471499,1.2625685934477209,6.216203485633537,6010193.576171875,10734544.625,3202.4542481215794,8554.93603515625,PW,EXPOSED_EVALUATION,6,B0,OVERALL,7137.116190869461,0.73670525543412,3568.5580954347306,5536.213875479031,False,FAIL,FAIL,0.9,0.95
19,0.631578947368421,0.4909090909090909,0.3684210526315789,1847.795590049342,10595.93515624999,14375.03515625,11711.891909950658,1.346609941900178,2.3016983712745014,13.0,35108.1162109375,140432.46484375,79.38778049045139,36550.873046875,PW,EXPOSED_EVALUATION,6,B0,2025-04-10,11257.788959703947,1.2943980915731714,5628.894479851973,11711.891909950658,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
5,1.0,1.0,0.0,0.0,0.0,0.0,9572.7525390625,1.2135534772270606,2.6847686647784155,10.4,0.0,0.0,48.08311577690972,15396.433203125,PW,EXPOSED_EVALUATION,6,B0,2025-04-11,5762.9162109375,0.7305743022410055,2881.45810546875,9572.7525390625,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
272,0.9595588235294118,0.9555555555555556,0.04044117647058824,304.99097936293657,0.0,12625.364990234375,7997.741926305434,4.002306766939777,3.3349107615193945,8.654411764705882,82957.54638671875,176085.2939453125,1153.2914302571614,8563.93603515625,PW,EXPOSED_EVALUATION,6,B0,2025-04-12,3036.4680346320656,1.5195384740575493,1518.2340173160328,7997.741926305434,False,PASS,PASS,0.88,1.0
461,0.7635574837310195,0.8359621451104101,0.23644251626898047,1469.1473423095174,7891.38232421875,12536.364990234375,6290.825291010925,1.2520979510372674,1.8406574537900753,6.995661605206074,677276.9248046875,912465.1455078125,1211.1760068564945,8373.93603515625,PW,EXPOSED_EVALUATION,6,B0,2025-04-13,4335.373858404263,0.8628935750043996,2167.6869292021315,6290.825291010925,False,FAIL,FAIL,0.88,1.0
170,0.611764705882353,0.7476340694006309,0.38823529411764707,2767.1881807215073,8531.98232421875,12536.364990234375,5669.382021488863,0.7246736535256082,2.0226732589661562,6.411764705882353,470421.99072265625,568237.1005859375,232.14442628330656,8008.48666992187,PW,EXPOSED_EVALUATION,6,B0,2025-04-14,6051.777284106086,0.7735523092594009,3025.888642053043,5669.382021488863,False,FAIL,FAIL,0.88,1.0
3,0.6666666666666666,0.07692307692307693,0.3333333333333333,970.9713541666666,2621.6226562499996,2912.9140625,13605.717447916666,1.020530861679918,0.9747873508935457,15.0,2912.9140625,279639.75,42.1158203125,25674.519140624998,PW,EXPOSED_EVALUATION,6,B0,2025-04-16,11746.901041666666,0.8811056886938694,5873.450520833333,13605.717447916666,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
3,0.6666666666666666,0.02040816326530612,0.3333333333333333,970.9713541666666,2621.6226562499996,2912.9140625,9110.274088541666,1.4066300702843542,1.7082648775121785,10.0,2912.9140625,279639.75,6.782752278645833,12225.7541015625,PW,EXPOSED_EVALUATION,6,B0,2025-04-17,7251.457682291667,1.1196280518206383,3625.7288411458335,9110.274088541666,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
530,0.12641509433962264,0.12641509433962264,0.8735849056603774,3681.547719818691,9211.82568359375,10892.82568359375,3957.816925854953,0.28340054375461887,0.31928268187821734,4.571698113207547,1951220.2915039062,3902440.5830078125,81.34593288845485,1395.72431640625,PW,EXPOSED_EVALUATION,6,B0,2025-04-18,9045.50264040389,0.6477056455233957,4522.751320201945,3957.816925854953,False,FAIL,FAIL,0.88,1.0
478,0.1401673640167364,0.17763845350052246,0.8598326359832636,3765.350452885967,9211.82568359375,13793.919799804688,4290.189036552876,0.31328658060619274,0.3947677690775429,4.933054393305439,1799837.5164794922,3361582.973510742,219.80864758968355,4233.17431640625,PW,EXPOSED_EVALUATION,6,B0,2025-04-19,9128.13608367872,0.6665726187351102,4564.06804183936,4290.189036552876,False,FAIL,FAIL,0.88,1.0
83,0.4578313253012048,0.7227722772277227,0.5421686746987951,1822.9409488540098,7150.525683593749,7422.82568359375,4046.1562217574524,0.4225585794959315,0.7066326974723216,4.445783132530121,151304.0987548828,277780.30041503906,112.99399996598562,11953.876123046852,PW,EXPOSED_EVALUATION,6,B0,2025-04-20,6127.152500956891,0.6398865281664083,3063.5762504784457,4046.1562217574524,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
99,0.15151515151515152,0.15151515151515152,0.8484848484848485,8446.881446298927,15382.819799804687,15609.919799804688,9004.13000709842,0.6500233497838578,1.0016692784516807,10.141414141414142,836241.2631835938,836241.2631835938,15.32433542198605,4388.0802001953125,PW,EXPOSED_EVALUATION,6,B0,2025-04-21,13466.082104249434,0.9721392062273674,6733.041052124717,9004.13000709842,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
453,0.47240618101545256,0.47240618101545256,0.5275938189845475,4224.849458471303,13243.919799804684,15609.919799804688,6931.949655886518,0.7038974702371112,1.619987107906579,7.821192052980132,1913856.8046875,1913856.8046875,340.6434415080812,10444.454882812499,PW,EXPOSED_EVALUATION,6,B0,GPU_1,8463.615825792021,0.8594288857500199,4231.807912896011,6931.949655886518,False,FAIL,FAIL,0.88,1.0
1654,0.42140266021765416,0.42695961995249404,0.5785973397823458,2473.102142297083,8898.87568359374,14375.03515625,5191.335712400572,0.5345659804460491,1.1550938051094848,5.822249093107618,4090510.943359375,8261408.3203125,2633.509467637804,8554.93603515625,PW,EXPOSED_EVALUATION,6,B0,GPU_2_4,6827.759651230209,0.703073011342985,3413.8798256151044,5191.335712400572,False,FAIL,FAIL,0.88,1.0
16,0.875,0.7176470588235294,0.125,364.1142578125,2912.9140625,2912.9140625,1671.2247009277344,0.6111628088965932,2.2533631472964646,1.5,5825.828125,559279.5,228.30133897569445,3786.883544921875,PW,EXPOSED_EVALUATION,6,B0,GPU_5_PLUS,1560.3275623321533,0.5706079950017017,780.1637811660767,1671.2247009277344,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
